Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Gaussian_Config4_Approx_100_8bit_B_cir6,39.672,287.967,1222
Gaussian_Config4_Approx_100_8bit_A_cir11,40.014,242.263,1251
Gaussian_Config4_Approx_10_8bit_B_cir11,40.014,244.002,1137
Gaussian_Config4_Approx_100_8bit_A_cir17,40.014,269.38,1220
Gaussian_Config4_Approx_100_8bit_B_cir7,40.014,377.705,1117
Gaussian_Config4_Approx_100_8bit_B_cir10,40.014,493.73,872
Gaussian_Config4_Approx_10_8bit_A_cir11,40.356,147.522,1390
Gaussian_Config4_Approx_10_8bit_A_cir6,40.356,163.951,1227
Gaussian_Config4_Approx_10_8bit_A_cir10,40.356,322.868,1527
Gaussian_Config4_Approx_100_8bit_A_cir15,40.698,340.777,1274
Gaussian_Config4_Approx_10_8bit_B_cir14,40.698,426.766,934
Gaussian_Config4_Approx_10_8bit_C_cir18,41.04,178.539,1274
Gaussian_Config4_Approx_10_8bit_B_cir9,41.04,198.135,1463
Gaussian_Config4_Approx_10_8bit_A_cir3,41.382,201.73,1375
Gaussian_Config4_Approx_100_8bit_A_cir3,41.382,261.57,1247
Gaussian_Config4_Approx_10_8bit_A_cir7,41.382,401.734,1020
Gaussian_Config4_Approx_10_8bit_B_cir18,41.724,336.447,1373
Gaussian_Config4_Approx_100_8bit_B_cir16,42.066,172.285,1124
Gaussian_Config4_Approx_100_8bit_A_cir0,42.066,230.203,1309
Gaussian_Config4_Approx_100_8bit_C_cir8,42.066,231.656,1218
Gaussian_Config4_Approx_100_8bit_C_cir17,42.408,227.47,1156
Gaussian_Config4_Approx_100_8bit_B_cir12,42.408,228.065,1230
Gaussian_Config4_Approx_10_8bit_B_cir0,42.408,307.868,1130
Gaussian_Config4_Approx_10_8bit_A_cir2,43.092,453.355,1076
Gaussian_Config4_Approx_10_8bit_C_cir1,43.434,261.464,1226
Gaussian_Config4_Approx_10_8bit_B_cir8,43.776,547.221,1254
Gaussian_Config4_Approx_100_8bit_B_cir19,44.118,251.655,1028
Gaussian_Config4_Approx_100_8bit_C_cir5,44.118,355.764,1430
Gaussian_Config4_Approx_100_8bit_B_cir0,44.118,388.764,897
Gaussian_Config4_Approx_100_8bit_A_cir1,44.46,240.334,1370
Gaussian_Config4_Approx_10_8bit_B_cir2,44.46,285.585,944
Gaussian_Config4_Approx_100_8bit_A_cir9,44.802,200.566,1142
Gaussian_Config4_Approx_10_8bit_A_cir15,44.802,210.534,1383
Gaussian_Config4_Approx_10_8bit_B_cir15,44.802,261.976,1243
Gaussian_Config4_Approx_100_8bit_B_cir3,45.144,187.132,1681
Gaussian_Config4_Approx_10_8bit_C_cir10,45.144,350.38,1364
Gaussian_Config4_Approx_10_8bit_B_cir10,45.486,195.23,1225
Gaussian_Config4_Approx_10_8bit_C_cir13,45.486,241.028,1222
Gaussian_Config4_Approx_100_8bit_A_cir19,45.486,466.591,1142
Gaussian_Config4_Approx_100_8bit_B_cir11,45.828,212.537,1322
Gaussian_Config4_Approx_100_8bit_B_cir15,46.512,204.56,1270
Gaussian_Config4_Approx_100_8bit_A_cir6,46.854,235.39,1134
Gaussian_Config4_Approx_100_8bit_B_cir2,47.196,531.827,1232
Gaussian_Config4_Approx_10_8bit_C_cir11,47.538,212.879,1477
Gaussian_Config4_Approx_10_8bit_B_cir19,47.88,335.279,1202
Gaussian_Config4_Approx_10_8bit_C_cir16,47.88,463.88,952
Gaussian_Config4_Approx_10_8bit_A_cir4,49.248,316.726,1647
Gaussian_Config4_Approx_10_8bit_B_cir12,50.274,268.197,1552
Gaussian_Config4_Approx_10_8bit_A_cir17,50.274,499.683,993
Gaussian_Config4_Approx_10_8bit_A_cir5,38.304,373.514,1047
Gaussian_Config4_Approx_100_8bit_A_cir7,35.226,425.542,820
Gaussian_Config4_Approx_10_8bit_A_cir14,39.672,224.55,992
Gaussian_Config2_Approx_100_10_8bit_C_cir7,207.936,4455.022,3019
Gaussian_Config4_Approx_100_10_8bit_C_cir3,44.118,442.404,1215
Gaussian_Config4_Approx_100_10_8bit_B_cir18,34.884,218.898,1086
Gaussian_Config4_Approx_100_10_8bit_C_cir10,35.568,467.851,940
Gaussian_Config3_Approx_100_8bit_B_cir10,74.556,1105.621,1564
Gaussian_Config3_Approx_100_8bit_B_cir17,72.162,1031.406,1093
Gaussian_Config2_Approx_100_10_8bit_C_cir10,205.884,4277.357,2328
Gaussian_Config2_Approx_100_10_8bit_C_cir3,200.754,4302.132,2599
Gaussian_Config3_Approx_100_8bit_B_cir11,74.556,1204.497,1870
Gaussian_Config4_Approx_100_10_8bit_B_cir3,32.49,168.212,1116
Gaussian_Config4_Approx_100_10_8bit_B_cir4,31.122,138.353,906
Gaussian_Config4_Approx_100_10_8bit_A_cir12,31.122,163.161,896
Gaussian_Config4_Approx_100_10_8bit_C_cir0,40.356,307.441,1162
Gaussian_Config3_Approx_100_8bit_B_cir13,72.162,1042.111,1332
Gaussian_Config3_Approx_100_8bit_B_cir4,75.582,1297.462,1464
Gaussian_Config4_Approx_100_10_8bit_B_cir19,45.144,573.14,920
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir19,43.776,680.38,1111
Gaussian_Config4_Approx_100_10_8bit_C_cir19,37.62,358.252,786
Gaussian_Config4_Approx_100_10_8bit_B_cir15,34.884,387.31,568
Gaussian_Config4_Approx_100_10_8bit_C_cir12,41.382,524.616,671
Gaussian_Config4_Approx_100_10_8bit_A_cir1,35.568,356.767,1016
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir7,24.966,209.65,1070
Gaussian_Config4_Approx_100_10_8bit_C_cir2,34.542,324.753,896
Gaussian_Config4_Approx_100_10_8bit_A_cir17,28.728,262.007,996
Gaussian_Config4_Approx_100_10_8bit_C_cir4,36.936,361.141,1111
Gaussian_Config4_Approx_100_10_8bit_A_cir16,28.386,190.372,882
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir15,31.122,442.388,953
Gaussian_Config3_Approx_10_8bit_B_cir13,70.794,867.274,1447
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir0,29.07,229.07,798
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir2,27.018,298.528,807
Gaussian_Config4_Approx_100_10_8bit_C_cir13,38.304,356.035,1120
Gaussian_Config4_Approx_100_10_8bit_C_cir11,35.568,231.715,1059
Gaussian_Config4_Approx_100_10_8bit_A_cir3,30.096,157.107,852
Gaussian_Config4_Approx_100_10_8bit_C_cir8,33.174,291.16,858
Gaussian_Config4_Approx_100_10_8bit_C_cir17,38.646,371.713,1009
Gaussian_Config4_Approx_100_10_8bit_A_cir19,33.174,342.454,763
Gaussian_Config4_Approx_100_10_8bit_C_cir9,38.988,370.287,927
Gaussian_Config4_Approx_100_10_8bit_A_cir5,34.542,116.325,1018
Gaussian_Config4_Approx_100_10_8bit_B_cir16,30.096,430.662,667
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir2,33.516,208.669,1490
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir9,34.542,170.02,1139
Gaussian_Config4_Approx_100_10_8bit_B_cir17,33.858,402.547,1517
Gaussian_Config2_Approx_100_10_8bit_C_cir18,217.512,4729.923,2568
Gaussian_Config2_Approx_100_10_8bit_C_cir5,210.33,4771.447,2767
Gaussian_Config4_Approx_100_10_8bit_C_cir5,38.304,432.147,1121
Gaussian_Config4_Approx_100_10_8bit_B_cir5,35.568,410.375,805
Gaussian_Config4_Approx_100_10_8bit_B_cir6,40.014,115.546,1215
Gaussian_Config4_Approx_100_10_8bit_C_cir1,39.672,173.207,1250
Gaussian_Config4_Approx_100_10_8bit_C_cir6,46.512,370.93,1480
Gaussian_Config4_Approx_100_10_8bit_C_cir16,35.568,350.655,1019
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir19,34.2,116.4,1227
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir6,27.702,78.858,811
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir4,27.702,190.637,660
Gaussian_Config3_Approx_100_8bit_B_cir6,72.504,1540.709,1468
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir16,29.412,384.609,684
Gaussian_Config4_Approx_100_10_8bit_A_cir9,28.728,358.201,652
Gaussian_Config4_Approx_100_10_8bit_A_cir14,27.702,138.711,1025
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir15,29.754,372.714,949
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir3,29.07,265.241,920
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir18,27.018,211.647,1160
Gaussian_Config4_Approx_10_10_SL_8bit_C_cir7,36.594,610.735,1059
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir5,27.018,290.792,761
Gaussian_Config2_Approx_100_10_8bit_C_cir19,204.858,4060.28,3195
Gaussian_Config4_Approx_100_10_8bit_A_cir13,37.278,355.969,1146
Gaussian_Config3_Approx_10_8bit_B_cir8,69.426,985.053,1448
Gaussian_Config4_Approx_10_10_SL_8bit_A_cir19,28.044,475.814,527
Gaussian_Config4_Approx_100_10_8bit_C_cir14,32.832,131.317,863
Gaussian_Config4_Approx_100_10_8bit_B_cir10,33.858,300.044,903
Gaussian_Config4_Approx_100_10_8bit_B_cir11,34.884,128.429,1009
Gaussian_Config4_Approx_100_10_8bit_A_cir6,32.148,252.683,757
Gaussian_Config4_Approx_10_10_SL_8bit_B_cir18,31.464,339.361,972
