Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Gaussian_Config4_Approx_10_5bit_C_cir7,14.022,170.67,456
Gaussian_Config4_Approx_100_10_5bit_C_cir10,14.022,177.908,426
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir3,14.022,182.674,426
Gaussian_Config4_Approx_100_10_5bit_B_cir0,14.022,183.465,426
Gaussian_Config4_Approx_100_10_5bit_C_cir0,14.022,183.508,426
Gaussian_Config4_Approx_100_10_5bit_C_cir7,14.022,210.741,475
Gaussian_Config4_Approx_100_10_5bit_B_cir12,14.364,138.271,585
Gaussian_Config4_Approx_10_5bit_C_cir17,14.364,148.352,585
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir8,14.364,154.297,585
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir11,14.364,164.035,741
Gaussian_Config4_Approx_100_5bit_C_cir14,14.364,184.625,543
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir7,14.364,213.165,489
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir11,14.706,128.665,686
Gaussian_Config4_Approx_100_5bit_C_cir15,14.706,128.665,690
Gaussian_Config4_Approx_10_5bit_C_cir6,14.706,149.122,744
Gaussian_Config4_Approx_10_5bit_C_cir12,14.706,166.948,541
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir3,14.706,173.521,615
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir9,15.048,164.379,787
Gaussian_Config4_Approx_100_10_5bit_C_cir6,15.048,164.402,787
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir16,15.048,169.619,550
Gaussian_Config4_Approx_100_5bit_C_cir9,15.048,178.737,517
Gaussian_Config4_Approx_100_10_5bit_B_cir18,15.048,179.22,533
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir6,15.048,184.199,492
Gaussian_Config4_Approx_100_5bit_C_cir3,15.048,185.015,550
Gaussian_Config4_Approx_100_5bit_C_cir13,15.048,190.336,517
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir0,15.048,210.29,512
Gaussian_Config4_Approx_10_5bit_B_cir18,15.048,217.491,810
Gaussian_Config4_Approx_10_5bit_C_cir13,15.39,154.05,714
Gaussian_Config4_Approx_100_5bit_C_cir16,15.39,161.069,643
Gaussian_Config4_Approx_10_5bit_C_cir0,15.39,161.242,736
Gaussian_Config4_Approx_100_10_5bit_B_cir3,15.39,162.872,643
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir10,15.39,172.716,517
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir19,15.39,188.113,517
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir2,15.39,189.158,501
Gaussian_Config4_Approx_100_5bit_B_cir1,15.39,190.243,517
Gaussian_Config4_Approx_100_5bit_B_cir3,15.39,225.003,558
Gaussian_Config4_Approx_100_5bit_C_cir12,15.39,229.734,855
Gaussian_Config4_Approx_100_5bit_C_cir0,15.732,173.111,690
Gaussian_Config4_Approx_100_5bit_B_cir10,15.732,173.218,756
Gaussian_Config4_Approx_100_10_5bit_C_cir18,15.732,173.994,589
Gaussian_Config4_Approx_100_5bit_B_cir15,15.732,178.677,756
Gaussian_Config4_Approx_100_10_5bit_C_cir15,15.732,182.185,501
Gaussian_Config4_Approx_10_5bit_B_cir2,15.732,187.005,501
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir15,15.732,188.848,589
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir16,15.732,189.084,501
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir5,15.732,189.577,589
Gaussian_Config4_Approx_100_10_5bit_C_cir19,15.732,189.599,589
Gaussian_Config4_Approx_100_5bit_B_cir11,15.732,194.747,660
Gaussian_Config4_Approx_100_10_5bit_C_cir2,15.732,199.43,688
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir17,15.732,203.665,418
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir14,15.732,208.393,697
Gaussian_Config4_Approx_100_5bit_C_cir10,16.074,176.533,661
Gaussian_Config4_Approx_10_5bit_B_cir5,16.074,179.529,713
Gaussian_Config4_Approx_10_5bit_B_cir19,16.074,185.396,779
Gaussian_Config4_Approx_100_5bit_C_cir6,16.074,185.407,779
Gaussian_Config4_Approx_10_5bit_C_cir8,16.074,204.095,752
Gaussian_Config4_Approx_10_5bit_C_cir16,16.074,207.894,576
Gaussian_Config4_Approx_100_5bit_B_cir13,16.074,217.515,602
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir10,16.074,223.956,592
Gaussian_Config4_Approx_100_10_5bit_C_cir17,16.074,227.766,708
Gaussian_Config4_Approx_100_10_5bit_C_cir11,16.074,230.452,603
Gaussian_Config4_Approx_100_5bit_C_cir19,16.074,244.077,764
Gaussian_Config4_Approx_100_10_5bit_C_cir13,16.416,193.593,566
Gaussian_Config4_Approx_100_10_5bit_B_cir5,16.416,199.521,658
Gaussian_Config4_Approx_10_5bit_B_cir7,16.416,203.528,852
Gaussian_Config4_Approx_100_5bit_B_cir8,16.416,204.36,658
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir14,16.416,206.357,591
Gaussian_Config4_Approx_100_10_5bit_B_cir9,16.416,206.421,591
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir19,16.416,210.565,544
Gaussian_Config4_Approx_100_10_5bit_C_cir1,16.416,216.263,774
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir2,16.416,221.832,544
Gaussian_Config4_Approx_100_10_5bit_B_cir17,16.416,222.059,608
Gaussian_Config4_Approx_100_5bit_C_cir7,16.416,224.717,608
Gaussian_Config4_Approx_100_10_5bit_C_cir5,16.416,237.044,687
Gaussian_Config4_Approx_10_5bit_C_cir14,16.416,255.263,549
Gaussian_Config4_Approx_10_5bit_B_cir12,16.758,177.224,676
Gaussian_Config4_Approx_100_10_5bit_B_cir19,16.758,182.809,676
Gaussian_Config4_Approx_100_5bit_C_cir1,16.758,186.724,756
Gaussian_Config4_Approx_100_10_5bit_B_cir7,16.758,200.883,760
Gaussian_Config4_Approx_100_10_5bit_B_cir1,16.758,201.292,677
Gaussian_Config4_Approx_10_5bit_B_cir8,16.758,203.229,545
Gaussian_Config4_Approx_100_10_5bit_C_cir12,16.758,208.228,610
Gaussian_Config4_Approx_100_10_5bit_B_cir13,16.758,211.137,545
Gaussian_Config4_Approx_100_5bit_B_cir17,16.758,212.061,681
Gaussian_Config4_Approx_10_5bit_B_cir14,16.758,213.403,693
Gaussian_Config4_Approx_100_10_5bit_B_cir14,16.758,213.489,610
Gaussian_Config4_Approx_100_10_5bit_B_cir10,16.758,214.411,693
Gaussian_Config4_Approx_100_5bit_B_cir4,16.758,217.862,681
Gaussian_Config4_Approx_100_5bit_B_cir6,16.758,218.641,576
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir15,16.758,218.878,576
Gaussian_Config4_Approx_100_5bit_C_cir4,16.758,219.031,648
Gaussian_Config4_Approx_100_10_5bit_C_cir14,16.758,219.881,648
Gaussian_Config4_Approx_100_10_5bit_B_cir16,16.758,224.911,576
Gaussian_Config4_Approx_100_5bit_C_cir5,16.758,228.639,612
Gaussian_Config4_Approx_10_5bit_C_cir19,16.758,239.08,695
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir18,16.758,242.829,558
Gaussian_Config4_Approx_100_10_5bit_B_cir4,17.1,195.877,871
Gaussian_Config4_Approx_10_5bit_B_cir0,17.1,210.915,668
Gaussian_Config4_Approx_10_5bit_C_cir11,17.1,232.043,558
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir13,17.1,235.665,494
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir0,17.1,236.856,491
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir12,17.1,240.525,558
Gaussian_Config4_Approx_100_10_5bit_C_cir16,17.1,241.099,831
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir18,17.1,241.166,491
Gaussian_Config4_Approx_100_5bit_C_cir11,17.1,241.759,494
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir1,17.1,242.477,494
Gaussian_Config4_Approx_100_10_5bit_C_cir3,17.784,225.038,573
Gaussian_Config4_Approx_100_10_5bit_C_cir4,17.784,237.772,673
Gaussian_Config3_Approx_10_5bit_C_cir3,17.784,253.484,479
Gaussian_Config4_Approx_100_10_5bit_C_cir8,17.784,262.981,571
Gaussian_Config4_Approx_10_5bit_B_cir17,17.784,263.137,576
Gaussian_Config4_Approx_10_10_SL_5bit_C_cir4,17.784,265.082,576
Gaussian_Config4_Approx_100_5bit_C_cir8,17.784,267.792,571
Gaussian_Config4_Approx_10_5bit_C_cir15,17.784,280.448,576
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir10,18.126,203.641,635
Gaussian_Config4_Approx_100_5bit_C_cir2,18.126,254.309,958
Gaussian_Config3_Approx_10_5bit_C_cir13,18.468,222.751,531
Gaussian_Config3_Approx_100_10_5bit_C_cir6,18.81,230.203,363
Gaussian_Config3_Approx_100_5bit_C_cir4,18.81,232.347,603
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir17,18.81,258.971,350
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir3,19.152,239.741,701
Gaussian_Config3_Approx_100_5bit_C_cir1,19.152,272.264,583
Gaussian_Config3_Approx_100_5bit_C_cir0,19.494,266.121,583
Gaussian_Config3_Approx_10_5bit_C_cir2,19.494,302.365,548
Gaussian_Config3_Approx_100_10_5bit_C_cir4,19.494,303.623,554
Gaussian_Config3_Approx_100_10_5bit_C_cir15,19.494,303.705,503
Gaussian_Config3_Approx_10_5bit_C_cir8,19.494,347.263,444
Gaussian_Config3_Approx_100_10_5bit_C_cir17,19.836,234.733,605
Gaussian_Config3_Approx_100_10_5bit_C_cir14,19.836,246.75,597
Gaussian_Config3_Approx_100_10_5bit_C_cir0,19.836,247.335,579
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir19,19.836,248.367,599
Gaussian_Config3_Approx_10_5bit_C_cir19,19.836,269.769,581
Gaussian_Config3_Approx_100_5bit_C_cir12,19.836,271.682,581
Gaussian_Config3_Approx_100_5bit_C_cir18,19.836,310.146,577
Gaussian_Config3_Approx_100_5bit_C_cir10,20.178,237.271,654
Gaussian_Config3_Approx_100_10_5bit_C_cir5,20.178,238.35,659
Gaussian_Config3_Approx_100_5bit_C_cir8,20.178,240.989,659
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir1,20.178,252.009,701
Gaussian_Config3_Approx_100_5bit_C_cir5,20.178,259.032,577
Gaussian_Config3_Approx_100_10_5bit_C_cir11,20.178,265.817,582
Gaussian_Config3_Approx_100_10_5bit_C_cir18,20.178,272.158,624
Gaussian_Config3_Approx_10_5bit_C_cir4,20.178,276.577,499
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir14,20.178,282.564,514
Gaussian_Config3_Approx_100_10_5bit_C_cir8,20.52,233.06,572
Gaussian_Config3_Approx_100_5bit_C_cir6,20.52,240.673,493
Gaussian_Config3_Approx_100_10_5bit_C_cir1,20.52,242.75,512
Gaussian_Config3_Approx_10_5bit_C_cir7,20.52,260.814,555
Gaussian_Config3_Approx_100_5bit_C_cir19,20.52,261.326,662
Gaussian_Config3_Approx_100_5bit_C_cir11,20.862,235.243,702
Gaussian_Config3_Approx_100_5bit_C_cir3,20.862,255.137,656
Gaussian_Config3_Approx_10_5bit_C_cir6,20.862,257.376,566
Gaussian_Config3_Approx_10_5bit_C_cir14,20.862,264.604,641
Gaussian_Config3_Approx_100_5bit_C_cir14,20.862,265.812,659
Gaussian_Config3_Approx_100_10_5bit_C_cir2,20.862,305.841,638
Gaussian_Config3_Approx_100_10_5bit_C_cir13,20.862,305.868,638
Gaussian_Config3_Approx_100_10_5bit_C_cir19,20.862,333.679,519
Gaussian_Config3_Approx_100_10_5bit_C_cir9,20.862,334.335,519
Gaussian_Config3_Approx_100_5bit_C_cir13,20.862,339.05,530
Gaussian_Config3_Approx_10_5bit_C_cir17,20.862,347.199,527
Gaussian_Config3_Approx_100_5bit_C_cir16,20.862,347.567,527
Gaussian_Config3_Approx_10_5bit_C_cir0,20.862,380.873,527
Gaussian_Config3_Approx_100_10_5bit_C_cir10,20.862,381.241,527
Gaussian_Config3_Approx_100_5bit_C_cir17,21.204,242.674,606
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir13,21.204,271.4,744
Gaussian_Config3_Approx_10_5bit_C_cir11,21.204,276.403,388
Gaussian_Config3_Approx_100_5bit_C_cir7,21.204,296.874,654
Gaussian_Config3_Approx_10_5bit_C_cir1,21.204,345.113,463
Gaussian_Config3_Approx_10_5bit_C_cir10,21.546,283.281,535
Gaussian_Config3_Approx_100_10_5bit_C_cir7,21.546,285.225,684
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir11,21.888,295.562,572
Gaussian_Config3_Approx_100_10_5bit_C_cir12,21.888,304.242,539
Gaussian_Config3_Approx_100_5bit_C_cir9,21.888,304.58,539
Gaussian_Config3_Approx_10_5bit_C_cir9,21.888,305.318,539
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir0,21.888,309.489,588
Gaussian_Config3_Approx_100_10_5bit_C_cir16,22.23,277.559,718
Gaussian_Config3_Approx_10_5bit_C_cir15,22.572,317.399,542
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir17,23.256,371.811,972
Gaussian_Config2_Approx_100_10_5bit_C_cir6,23.94,368.095,620
Gaussian_Config2_Approx_100_10_5bit_C_cir16,24.966,428.165,553
Gaussian_Config2_Approx_10_5bit_C_cir8,25.65,378.459,853
Gaussian_Config2_Approx_100_10_5bit_C_cir10,25.65,380.017,650
Gaussian_Config2_Approx_100_5bit_C_cir9,25.992,397.561,635
Gaussian_Config2_Approx_100_5bit_C_cir19,26.334,498.868,701
Gaussian_Config2_Approx_100_10_5bit_C_cir19,26.676,399.717,685
Gaussian_Config2_Approx_100_5bit_C_cir7,27.018,393.884,699
Gaussian_Config2_Approx_100_5bit_C_cir5,27.018,434.915,870
Gaussian_Config2_Approx_100_10_5bit_C_cir1,27.702,429.877,1090
Gaussian_Config2_Approx_100_5bit_C_cir2,27.702,437.67,1128
Gaussian_Config2_Approx_100_5bit_C_cir1,28.044,458.864,1066
Gaussian_Config2_Approx_100_5bit_C_cir3,28.044,508.201,859
Gaussian_Config2_Approx_100_5bit_C_cir4,28.386,456.5,742
Gaussian_Config2_Approx_100_5bit_C_cir11,28.728,436.029,856
Gaussian_Config2_Approx_100_10_5bit_C_cir4,28.728,467.808,765
Gaussian_Config2_Approx_100_10_5bit_C_cir5,29.07,411.959,684
Gaussian_Config2_Approx_10_5bit_C_cir10,29.07,431.049,582
Gaussian_Config2_Approx_10_5bit_C_cir1,29.07,509.213,832
Gaussian_Config2_Approx_100_5bit_C_cir14,29.412,491.742,796
Gaussian_Config2_Approx_100_10_5bit_C_cir12,29.412,572.876,957
Gaussian_Config2_Approx_10_5bit_C_cir2,29.754,448.776,981
Gaussian_Config2_Approx_10_5bit_C_cir13,29.754,499.701,766
Gaussian_Config2_Approx_100_5bit_C_cir0,30.438,449.41,1214
Gaussian_Config2_Approx_100_5bit_C_cir17,30.78,531.697,1084
Gaussian_Config2_Approx_10_5bit_C_cir17,31.806,577.42,748
Gaussian_Config2_Approx_10_5bit_C_cir12,32.148,567.402,772
Gaussian_Config2_Approx_10_5bit_C_cir5,32.832,499.16,747
Gaussian_Config2_Approx_10_5bit_C_cir9,33.174,528.271,1160
Gaussian_Config2_Approx_100_5bit_C_cir6,33.174,660.902,910
Gaussian_Config2_Approx_10_5bit_C_cir16,34.884,688.187,1066
Gaussian_Config2_Approx_10_5bit_C_cir7,28.728,475.599,1009
Gaussian_Config2_Approx_100_5bit_C_cir16,29.07,436.974,899
Gaussian_Config2_Approx_100_10_5bit_C_cir11,30.78,451.49,954
Gaussian_Config2_Approx_10_5bit_C_cir6,32.49,567.679,1384
Gaussian_Config2_Approx_100_5bit_C_cir15,33.858,586.682,969
Gaussian_Config1_Approx_100_10_5bit_A_cir14,4.446,28.902,279
Gaussian_Config1_Approx_100_10_5bit_A_cir10,4.446,28.904,279
Gaussian_Config1_Approx_100_10_5bit_A_cir9,4.446,28.905,279
Gaussian_Config4_Approx_100_5bit_B_cir12,7.866,45.053,449
Gaussian_Config4_Approx_100_10_5bit_B_cir11,7.866,70.31,450
Gaussian_Config4_Approx_100_5bit_B_cir14,7.866,70.311,450
Gaussian_Config4_Approx_10_5bit_B_cir11,9.234,77.189,537
Gaussian_Config4_Approx_10_5bit_A_cir0,9.234,87.084,492
Gaussian_Config4_Approx_100_10_5bit_A_cir13,9.918,84.329,420
Gaussian_Config4_Approx_10_5bit_A_cir17,9.918,86.396,420
Gaussian_Config4_Approx_100_10_5bit_A_cir4,10.26,117.223,425
Gaussian_Config4_Approx_100_10_5bit_A_cir1,10.602,105.922,523
Gaussian_Config4_Approx_10_5bit_A_cir2,11.286,95.484,388
Gaussian_Config4_Approx_100_5bit_A_cir7,11.286,99.325,382
Gaussian_Config4_Approx_100_5bit_A_cir1,11.286,106.284,382
Gaussian_Config4_Approx_100_5bit_B_cir7,11.286,108.136,386
Gaussian_Config4_Approx_100_5bit_A_cir8,11.286,110.346,386
Gaussian_Config4_Approx_100_5bit_A_cir11,11.286,110.357,386
Gaussian_Config4_Approx_100_5bit_A_cir17,11.286,110.67,386
Gaussian_Config4_Approx_10_5bit_A_cir15,11.286,111.737,386
Gaussian_Config4_Approx_100_10_5bit_A_cir10,11.286,112.132,386
Gaussian_Config4_Approx_10_5bit_A_cir7,11.286,114.21,386
Gaussian_Config4_Approx_100_10_5bit_A_cir17,11.286,114.384,386
Gaussian_Config4_Approx_100_10_5bit_A_cir2,11.286,116.419,386
Gaussian_Config4_Approx_100_10_5bit_A_cir5,11.286,117.235,386
Gaussian_Config4_Approx_100_5bit_A_cir9,11.286,117.931,386
Gaussian_Config4_Approx_10_5bit_A_cir10,11.286,117.942,386
Gaussian_Config4_Approx_100_5bit_A_cir2,11.286,118.634,386
Gaussian_Config4_Approx_100_10_5bit_A_cir7,11.286,119.457,386
Gaussian_Config4_Approx_100_10_5bit_A_cir0,11.286,119.573,465
Gaussian_Config3_Approx_100_5bit_C_cir15,17.442,283.052,634
Gaussian_Config3_Approx_10_5bit_C_cir16,18.81,264.813,442
Gaussian_Config3_Approx_100_5bit_C_cir2,19.152,235.721,490
Gaussian_Config3_Approx_100_10_5bit_C_cir3,19.836,266.538,686
Gaussian_Config3_Approx_10_5bit_C_cir12,20.178,258.542,542
Gaussian_Config3_Approx_10_5bit_C_cir18,20.178,288.127,618
Gaussian_Config2_Approx_100_10_5bit_C_cir2,26.676,403.117,682
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir0,27.018,401.273,713
Gaussian_Config2_Approx_100_10_5bit_C_cir18,27.018,425.724,700
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir19,27.36,422.071,681
Gaussian_Config2_Approx_100_5bit_C_cir8,27.702,487.216,701
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir8,28.728,437.308,990
Gaussian_Config2_Approx_100_10_5bit_C_cir9,28.728,450.798,836
Gaussian_Config2_Approx_100_5bit_C_cir13,29.412,490.029,704
Gaussian_Config2_Approx_100_10_5bit_C_cir15,29.754,474.958,838
Gaussian_Config2_Approx_100_10_5bit_C_cir14,29.754,532.696,834
Gaussian_Config2_Approx_100_5bit_C_cir10,32.49,488.748,1091
Gaussian_Config2_Approx_10_5bit_C_cir18,27.36,476.884,633
Gaussian_Config1_Approx_10_10_SL_5bit_A_cir14,6.156,47.538,420
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir0,9.918,106.183,480
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir11,10.26,102.693,609
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir17,10.26,109.987,609
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir13,10.602,99.222,521
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir12,10.602,101.027,521
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir1,10.602,105.172,521
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir18,11.97,182.125,516
Gaussian_Config4_Approx_10_10_SL_5bit_B_cir1,12.654,139.78,541
Gaussian_Config4_Approx_10_10_SL_5bit_A_cir8,12.654,142.148,541
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir9,14.706,221.817,421
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir12,15.048,178.572,336
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir8,15.732,197.238,468
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir15,16.416,213.377,330
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir18,16.416,213.588,330
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir4,16.416,217.234,452
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir16,16.416,236.771,330
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir7,16.758,290.885,361
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir4,25.308,415.049,588
Gaussian_Config3_Approx_10_5bit_C_cir5,19.494,240.664,600
Gaussian_Config2_Approx_100_10_5bit_C_cir13,25.65,393.609,627
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir3,26.334,563.452,659
Gaussian_Config2_Approx_100_10_5bit_C_cir8,28.386,410.009,811
Gaussian_Config2_Approx_10_5bit_C_cir19,28.386,463.744,710
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir11,28.728,496.087,900
Gaussian_Config2_Approx_10_5bit_C_cir14,31.464,586.852,826
Gaussian_Config2_Approx_100_5bit_C_cir18,31.806,453.917,864
Gaussian_Config2_Approx_10_5bit_C_cir4,32.49,531.154,730
Gaussian_Config4_Approx_100_10_5bit_B_cir6,7.524,52.843,420
Gaussian_Config4_Approx_100_10_5bit_A_cir18,7.524,52.844,420
Gaussian_Config4_Approx_100_5bit_B_cir16,7.524,53.925,405
Gaussian_Config4_Approx_100_10_5bit_A_cir12,7.524,53.926,405
Gaussian_Config4_Approx_100_5bit_B_cir19,7.524,53.927,405
Gaussian_Config4_Approx_10_5bit_A_cir5,9.234,95.499,402
Gaussian_Config4_Approx_100_5bit_B_cir5,10.944,112.902,422
Gaussian_Config4_Approx_100_5bit_B_cir18,12.654,192.955,486
Gaussian_Config3_Approx_10_10_SL_5bit_C_cir2,19.494,272.343,546
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir15,21.546,385.385,735
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir16,25.65,468.399,707
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir6,26.676,422.758,699
Gaussian_Config2_Approx_10_5bit_C_cir3,27.36,453.604,1007
Gaussian_Config2_Approx_10_10_SL_5bit_C_cir10,28.728,428.408,894
Gaussian_Config2_Approx_10_5bit_C_cir11,31.464,497.577,706
Gaussian_Config2_Approx_10_10_SL_5bit_B_cir13,23.256,383.408,788
Gaussian_Config4_Approx_100_10_5bit_A_cir14,6.498,62.337,339
Gaussian_Config4_Approx_100_5bit_A_cir14,7.524,48.912,364
Gaussian_Config4_Approx_100_10_5bit_A_cir16,7.524,48.913,364
