Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Gaussian_Config3_Approx_10_7bit_C_cir12,64.638,645.493,1566
Gaussian_Config3_Approx_100_7bit_C_cir13,64.98,1248.833,1765
Gaussian_Config3_Approx_10_7bit_C_cir6,68.058,1261.244,1329
Gaussian_Config2_Approx_100_7bit_C_cir14,97.47,2051.006,1926
Gaussian_Config2_Approx_100_7bit_C_cir16,102.258,2135.002,1440
Gaussian_Config2_Approx_100_7bit_C_cir0,103.626,1919.078,1727
Gaussian_Config2_Approx_10_7bit_C_cir5,108.756,2256.21,1639
Gaussian_Config2_Approx_100_7bit_C_cir10,114.57,2237.964,1953
Gaussian_Config2_Approx_100_7bit_C_cir5,117.648,2231.337,1772
Gaussian_Config2_Approx_100_7bit_C_cir13,119.7,2475.242,1743
Gaussian_Config4_Approx_100_7bit_C_cir3,39.672,379.769,954
Gaussian_Config2_Approx_10_7bit_C_cir19,109.44,2827.27,1761
Gaussian_Config2_Approx_100_7bit_C_cir12,126.882,2739.154,1924
Gaussian_Config3_Approx_10_7bit_C_cir13,58.482,783.785,1277
Gaussian_Config4_Approx_100_7bit_B_cir15,40.014,304.603,1377
Gaussian_Config2_Approx_10_7bit_C_cir17,102.942,2343.741,1838
Gaussian_Config2_Approx_100_7bit_C_cir19,119.7,2414.185,2238
Gaussian_Config4_Approx_100_7bit_A_cir11,35.568,439.924,708
Gaussian_Config4_Approx_100_7bit_A_cir13,35.91,323.574,1260
Gaussian_Config3_Approx_10_7bit_C_cir0,57.798,585.595,1416
Gaussian_Config3_Approx_100_7bit_C_cir12,60.534,602.982,1312
Gaussian_Config1_Approx_10_7bit_B_cir4,5.472,27.714,456
Gaussian_Config1_Approx_100_10_7bit_A_cir17,6.156,31.544,319
Gaussian_Config1_Approx_100_10_7bit_A_cir12,6.156,33.144,319
Gaussian_Config1_Approx_100_10_7bit_C_cir7,6.156,33.145,319
Gaussian_Config1_Approx_100_10_7bit_A_cir14,6.156,33.146,319
