Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
GeLU_Config2_Approx_10_8bit_cir7,77.292,907.755,1400
GeLU_Config2_Approx_100_8bit_cir15,77.634,909.825,1698
GeLU_Config2_Approx_100_8bit_cir12,75.24,908.616,1692
GeLU_Config2_Approx_100_8bit_cir2,80.028,1177.196,1755
GeLU_Config2_Approx_10_8bit_cir4,81.738,1181.878,1535
GeLU_Config4_Approx_100_10_8bit_cir1,78.318,1119.773,1734
GeLU_Config2_Approx_100_8bit_cir13,86.868,1228.336,1150
GeLU_Config2_Approx_10_8bit_cir12,82.422,997.786,1946
GeLU_Config2_Approx_100_8bit_cir9,75.582,890.769,1638
GeLU_Config2_Approx_10_8bit_cir6,80.712,935.678,1580
GeLU_Config4_Approx_100_10_8bit_cir19,67.716,698.106,1329
GeLU_Config4_Approx_100_10_8bit_cir16,67.716,784.982,1545
GeLU_Config2_Approx_10_8bit_cir5,71.82,952.015,1478
GeLU_Config2_Approx_10_8bit_cir18,84.474,1272.235,1426
GeLU_Config2_Approx_100_8bit_cir10,88.578,1154.083,2460
GeLU_Config2_Approx_10_8bit_cir17,76.95,899.611,1673
GeLU_Config1_Approx_100_10_8bit_cir6,24.966,246.619,769
GeLU_Config4_Approx_100_10_8bit_cir15,62.244,680.015,1575
GeLU_Config1_Approx_100_10_8bit_cir3,25.65,285.937,854
GeLU_Config1_Approx_100_10_8bit_cir1,15.048,167.699,611
GeLU_Config1_Approx_100_10_8bit_cir2,15.39,161.574,707
GeLU_Config1_Approx_100_10_8bit_cir8,15.39,165.218,707
GeLU_Config1_Approx_10_8bit_cir19,15.39,168.782,707
GeLU_Config1_Approx_10_10_SL_8bit_cir4,15.39,168.783,707
GeLU_Config1_Approx_100_10_8bit_cir9,15.732,152.428,583
GeLU_Config1_Approx_100_10_8bit_cir7,15.732,154.343,583
GeLU_Config1_Approx_10_10_SL_8bit_cir17,15.732,174.899,588
GeLU_Config1_Approx_10_10_SL_8bit_cir9,15.732,176.264,588
GeLU_Config1_Approx_10_10_SL_8bit_cir12,16.074,130.487,647
GeLU_Config1_Approx_10_8bit_cir10,16.074,134.898,592
GeLU_Config1_Approx_10_10_SL_8bit_cir16,16.074,135.037,592
GeLU_Config1_Approx_10_10_SL_8bit_cir15,16.074,136.152,583
GeLU_Config1_Approx_100_10_8bit_cir16,16.074,136.433,583
GeLU_Config1_Approx_10_8bit_cir9,16.416,131.016,592
GeLU_Config1_Approx_10_10_SL_8bit_cir0,16.416,131.017,592
GeLU_Config1_Approx_10_10_SL_8bit_cir3,16.416,133.406,583
GeLU_Config1_Approx_10_10_SL_8bit_cir5,16.416,134.292,616
GeLU_Config1_Approx_10_10_SL_8bit_cir7,16.758,125.034,549
GeLU_Config1_Approx_10_10_SL_8bit_cir2,16.758,129.456,566
GeLU_Config1_Approx_100_10_8bit_cir4,16.758,129.459,566
GeLU_Config1_Approx_100_8bit_cir9,16.758,141.534,660
GeLU_Config1_Approx_10_10_SL_8bit_cir14,16.758,144.182,562
GeLU_Config1_Approx_10_10_SL_8bit_cir19,17.1,131.205,621
GeLU_Config1_Approx_10_8bit_cir17,17.1,133.315,584
GeLU_Config1_Approx_100_10_8bit_cir19,18.126,132.228,622
GeLU_Config1_Approx_10_8bit_cir5,18.81,218.216,528
GeLU_Config1_Approx_10_8bit_cir4,18.81,218.676,528
GeLU_Config1_Approx_100_10_8bit_cir5,18.81,219.084,528
GeLU_Config1_Approx_10_10_SL_8bit_cir10,18.81,222.134,528
GeLU_Config1_Approx_100_10_8bit_cir0,18.81,223.781,528
GeLU_Config1_Approx_100_10_8bit_cir17,18.81,226.676,528
GeLU_Config4_Approx_100_10_8bit_cir3,51.3,556.513,1484
GeLU_Config4_Approx_100_10_8bit_cir17,54.036,429.173,1495
GeLU_Config4_Approx_100_10_8bit_cir9,55.404,575.622,1285
GeLU_Config4_Approx_100_10_8bit_cir2,57.114,640.327,1590
GeLU_Config4_Approx_100_10_8bit_cir12,59.508,613.714,1210
GeLU_Config4_Approx_100_10_8bit_cir7,60.534,532.68,1462
GeLU_Config4_Approx_100_10_8bit_cir4,62.586,562.777,1588
GeLU_Config4_Approx_100_10_8bit_cir11,51.642,516.226,1686
GeLU_Config4_Approx_10_10_SL_8bit_cir13,24.966,296.578,677
GeLU_Config4_Approx_10_10_SL_8bit_cir17,25.308,313.706,542
GeLU_Config4_Approx_10_10_SL_8bit_cir1,25.65,338.608,512
GeLU_Config4_Approx_10_10_SL_8bit_cir7,26.676,387.325,425
GeLU_Config4_Approx_10_10_SL_8bit_cir4,27.018,246.837,680
GeLU_Config4_Approx_10_10_SL_8bit_cir16,27.702,318.058,721
GeLU_Config4_Approx_10_10_SL_8bit_cir18,27.702,357.171,775
GeLU_Config4_Approx_10_10_SL_8bit_cir9,28.386,309.478,472
GeLU_Config4_Approx_10_10_SL_8bit_cir19,29.07,357.694,833
GeLU_Config4_Approx_10_10_SL_8bit_cir6,35.226,400.153,977
GeLU_Config2_Approx_10_8bit_cir2,55.062,503.205,1152
GeLU_Config2_Approx_10_8bit_cir14,59.166,553.438,1306
GeLU_Config2_Approx_10_8bit_cir1,60.876,526.39,1458
GeLU_Config2_Approx_100_8bit_cir3,60.876,626.295,1150
GeLU_Config2_Approx_10_8bit_cir13,61.902,749.554,1390
GeLU_Config2_Approx_100_8bit_cir14,63.27,595.347,1169
GeLU_Config2_Approx_10_8bit_cir3,64.296,754.739,1446
GeLU_Config2_Approx_10_8bit_cir11,66.006,611.068,1740
GeLU_Config2_Approx_10_8bit_cir0,67.032,635.194,1418
GeLU_Config4_Approx_10_10_SL_8bit_cir3,26.334,368.798,416
GeLU_Config4_Approx_10_10_SL_8bit_cir11,26.676,382.695,439
GeLU_Config4_Approx_10_10_SL_8bit_cir10,21.546,306.788,568
GeLU_Config4_Approx_10_10_SL_8bit_cir15,21.546,309.153,375
GeLU_Config4_Approx_10_10_SL_8bit_cir12,21.888,348.779,434
GeLU_Config4_Approx_10_10_SL_8bit_cir14,23.598,349.542,560
GeLU_Config4_Approx_10_10_SL_8bit_cir0,24.282,333.532,361
GeLU_Config4_Approx_10_10_SL_8bit_cir2,25.65,297.393,667
GeLU_Config2_Approx_10_8bit_cir10,58.482,519.927,1866
GeLU_Config2_Approx_10_8bit_cir19,70.452,701.656,1917
GeLU_Config2_Approx_10_8bit_cir16,57.456,447.759,1455
GeLU_Config2_Approx_100_10_8bit_cir7,45.828,393.459,1311
GeLU_Config2_Approx_100_10_8bit_cir10,48.222,405.458,1064
GeLU_Config2_Approx_10_10_SL_8bit_cir5,40.356,442.663,956
GeLU_Config2_Approx_100_10_8bit_cir1,38.304,351.245,760
GeLU_Config2_Approx_100_10_8bit_cir4,41.04,421.273,1186
GeLU_Config2_Approx_100_10_8bit_cir17,44.802,403.874,1430
GeLU_Config2_Approx_10_10_SL_8bit_cir9,41.382,384.832,1066
GeLU_Config2_Approx_100_10_8bit_cir5,37.278,410.811,968
GeLU_Config2_Approx_10_10_SL_8bit_cir2,35.91,325.414,839
GeLU_Config2_Approx_10_10_SL_8bit_cir12,41.724,389.171,892
GeLU_Config2_Approx_10_10_SL_8bit_cir19,36.936,388.3,1144
GeLU_Config2_Approx_100_10_8bit_cir18,42.75,547.046,742
GeLU_Config2_Approx_10_10_SL_8bit_cir4,35.91,391.021,789
GeLU_Config2_Approx_100_10_8bit_cir13,32.832,329.587,925
GeLU_Config2_Approx_100_10_8bit_cir3,45.144,438.074,927
GeLU_Config2_Approx_10_10_SL_8bit_cir18,33.858,266.068,674
GeLU_Config2_Approx_10_10_SL_8bit_cir17,31.806,394.504,671
GeLU_Config2_Approx_100_10_8bit_cir2,36.252,394.007,1186
GeLU_Config2_Approx_100_10_8bit_cir12,35.91,439.415,1238
GeLU_Config2_Approx_100_10_8bit_cir14,44.118,509.665,884
GeLU_Config2_Approx_10_10_SL_8bit_cir16,39.33,383.519,829
GeLU_Config2_Approx_100_10_8bit_cir0,38.988,304.547,1175
GeLU_Config2_Approx_10_10_SL_8bit_cir11,36.936,390.166,979
GeLU_Config2_Approx_10_10_SL_8bit_cir3,32.832,331.381,900
GeLU_Config2_Approx_100_10_8bit_cir8,37.62,298.721,1570
GeLU_Config2_Approx_10_10_SL_8bit_cir10,38.646,348.206,844
GeLU_Config2_Approx_10_10_SL_8bit_cir7,32.148,287.157,713
GeLU_Config2_Approx_100_10_8bit_cir16,37.278,376.027,987
GeLU_Config2_Approx_100_10_8bit_cir6,47.538,522.343,913
GeLU_Config2_Approx_10_10_SL_8bit_cir13,36.936,438.942,693
GeLU_Config2_Approx_100_10_8bit_cir19,47.196,562.935,909
GeLU_Config2_Approx_100_10_8bit_cir11,42.75,345.763,922
GeLU_Config2_Approx_100_10_8bit_cir9,39.33,490.309,1008
GeLU_Config2_Approx_10_10_SL_8bit_cir0,39.33,457.911,836
GeLU_Config2_Approx_100_10_8bit_cir15,41.382,350.949,948
GeLU_Config2_Approx_10_10_SL_8bit_cir6,30.78,304.424,973
GeLU_Config2_Approx_10_10_SL_8bit_cir8,37.962,319.438,1089
GeLU_Config2_Approx_10_10_SL_8bit_cir14,42.066,458.755,1046
GeLU_Config2_Approx_10_10_SL_8bit_cir1,38.646,460.036,1197
GeLU_Config2_Approx_10_10_SL_8bit_cir15,43.434,550.714,822
