Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
GeLU_Config3_Approx_10_10_SL_5bit_cir14,14.364,110.833,407
GeLU_Config3_Approx_10_10_SL_5bit_cir3,14.364,133.692,528
GeLU_Config3_Approx_10_10_SL_5bit_cir1,14.706,147.977,282
GeLU_Config3_Approx_10_10_SL_5bit_cir8,15.048,245.205,516
GeLU_Config3_Approx_10_10_SL_5bit_cir18,15.39,123.852,589
GeLU_Config3_Approx_10_10_SL_5bit_cir7,15.39,143.204,519
GeLU_Config1_Approx_100_5bit_cir4,23.94,272.406,595
GeLU_Config4_Approx_10_10_SL_5bit_cir11,12.996,135.118,279
GeLU_Config1_Approx_100_10_5bit_cir10,22.23,239.399,686
GeLU_Config1_Approx_10_5bit_cir6,25.65,280.597,927
GeLU_Config4_Approx_10_10_SL_5bit_cir6,12.312,134.383,479
GeLU_Config4_Approx_10_10_SL_5bit_cir5,12.654,146.671,474
GeLU_Config4_Approx_10_10_SL_5bit_cir16,12.654,183.36,574
GeLU_Config4_Approx_10_10_SL_5bit_cir9,13.338,95.989,468
GeLU_Config2_Approx_10_10_SL_5bit_cir9,13.338,161.774,417
GeLU_Config4_Approx_10_10_SL_5bit_cir2,13.338,172.818,598
GeLU_Config2_Approx_10_10_SL_5bit_cir8,13.68,94.898,463
GeLU_Config2_Approx_10_10_SL_5bit_cir1,13.68,108.392,521
GeLU_Config4_Approx_10_10_SL_5bit_cir0,13.68,114.777,653
GeLU_Config2_Approx_10_10_SL_5bit_cir17,13.68,115.358,475
GeLU_Config4_Approx_10_10_SL_5bit_cir4,13.68,120.842,516
GeLU_Config2_Approx_10_10_SL_5bit_cir3,14.022,97.661,477
GeLU_Config4_Approx_10_10_SL_5bit_cir17,14.022,141.555,536
GeLU_Config2_Approx_10_10_SL_5bit_cir5,14.022,154.594,630
GeLU_Config2_Approx_10_10_SL_5bit_cir15,14.364,107.093,604
GeLU_Config2_Approx_10_10_SL_5bit_cir6,14.364,108.592,529
GeLU_Config4_Approx_10_10_SL_5bit_cir14,14.364,110.833,407
GeLU_Config4_Approx_10_10_SL_5bit_cir3,14.364,133.692,528
GeLU_Config2_Approx_10_10_SL_5bit_cir13,14.364,152.582,386
GeLU_Config2_Approx_10_10_SL_5bit_cir10,14.364,162.154,524
GeLU_Config2_Approx_10_10_SL_5bit_cir2,14.364,193.45,526
GeLU_Config2_Approx_10_10_SL_5bit_cir0,14.706,147.977,282
GeLU_Config4_Approx_10_10_SL_5bit_cir8,15.048,245.205,516
GeLU_Config4_Approx_10_10_SL_5bit_cir18,15.39,123.852,589
GeLU_Config4_Approx_10_10_SL_5bit_cir7,15.39,143.204,519
GeLU_Config3_Approx_10_5bit_cir16,14.022,136.113,267
GeLU_Config1_Approx_100_5bit_cir17,24.966,265.995,827
GeLU_Config1_Approx_10_5bit_cir11,22.572,210.267,421
