Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
GeLU_Config2_Approx_10_10_SL_7bit_cir14,25.992,190.853,672
GeLU_Config2_Approx_10_10_SL_7bit_cir2,31.806,378.127,876
GeLU_Config3_Approx_100_10_7bit_cir10,27.36,220.599,1124
GeLU_Config2_Approx_10_10_SL_7bit_cir17,27.36,202.751,902
GeLU_Config2_Approx_10_10_SL_7bit_cir7,25.992,245.285,1217
GeLU_Config2_Approx_100_10_7bit_cir15,30.438,321.754,1290
GeLU_Config2_Approx_100_10_7bit_cir9,25.308,263.063,552
GeLU_Config3_Approx_10_10_SL_7bit_cir18,28.386,273.312,694
GeLU_Config2_Approx_10_10_SL_7bit_cir9,29.754,326.603,863
GeLU_Config3_Approx_100_10_7bit_cir15,31.464,248.807,784
GeLU_Config3_Approx_100_10_7bit_cir12,29.412,410.142,1193
GeLU_Config2_Approx_10_10_SL_7bit_cir5,28.044,270.771,1118
GeLU_Config3_Approx_10_10_SL_7bit_cir11,30.096,303.982,571
GeLU_Config3_Approx_10_10_SL_7bit_cir12,27.702,302.668,942
GeLU_Config3_Approx_10_10_SL_7bit_cir4,31.806,392.369,1200
GeLU_Config3_Approx_10_10_SL_7bit_cir1,27.702,211.469,724
GeLU_Config3_Approx_10_10_SL_7bit_cir7,22.914,230.045,568
GeLU_Config2_Approx_10_10_SL_7bit_cir13,27.018,250.909,829
GeLU_Config3_Approx_10_10_SL_7bit_cir2,28.044,241.336,722
GeLU_Config2_Approx_100_10_7bit_cir3,33.174,349.476,826
GeLU_Config3_Approx_10_10_SL_7bit_cir19,24.282,219,523
GeLU_Config3_Approx_10_10_SL_7bit_cir9,27.018,329.488,767
GeLU_Config2_Approx_10_10_SL_7bit_cir10,27.702,348.338,1135
GeLU_Config3_Approx_10_10_SL_7bit_cir5,25.65,256.155,554
GeLU_Config3_Approx_10_10_SL_7bit_cir6,26.334,193.086,647
GeLU_Config2_Approx_10_10_SL_7bit_cir15,27.36,298.492,944
GeLU_Config2_Approx_10_10_SL_7bit_cir11,26.676,195.507,916
GeLU_Config2_Approx_10_10_SL_7bit_cir1,26.334,276.829,896
GeLU_Config2_Approx_100_10_7bit_cir7,33.174,313.55,829
GeLU_Config2_Approx_10_10_SL_7bit_cir4,30.438,226.315,922
GeLU_Config3_Approx_10_10_SL_7bit_cir13,28.044,248.6,910
GeLU_Config2_Approx_10_10_SL_7bit_cir16,28.728,217.941,808
GeLU_Config3_Approx_10_10_SL_7bit_cir15,28.044,278.768,873
