Circuit,Error_Count,Error_Probability,max_Absolute_error,min_Absolute_error,Standard_deviation,Hamming_distance,Mean_Absolute_error,Mean_Square_error,Mean_Relative_error,Median_Absolute_error,Mode_Absolute_error
GeLU_Config2_Approx_10_6bit_cir13,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir12,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_10_6bit_cir19,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir7,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_10_6bit_cir5,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir11,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_6bit_cir19,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_6bit_cir2,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_6bit_cir1,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_6bit_cir10,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_100_6bit_cir6,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir6,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir19,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir13,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config2_Approx_10_6bit_cir14,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir10,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir12,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir1,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir14,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir16,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir8,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir4,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir13,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir19,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir17,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir16,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir6,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir18,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir1,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir11,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir3,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir7,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir14,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir11,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir9,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir2,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir2,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir0,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir15,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir10,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir7,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir8,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_10_6bit_cir16,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_100_6bit_cir3,0,0,0,0,0,0,0,0,0,0,0
GeLU_Config1_Approx_10_6bit_cir0,0,0,0,0,0,0,0,0,0,0,0
