Circuit,Error_Count,Error_Probability,max_Absolute_error,min_Absolute_error,Standard_deviation,Hamming_distance,Mean_Absolute_error,Mean_Square_error,Mean_Relative_error,Median_Absolute_error,Mode_Absolute_error
Softplus_Config1_Approx_100_10_8bit_cir0,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir4,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir2,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_8bit_cir18,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir1,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir5,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_8bit_cir16,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir12,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir13,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir0,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_8bit_cir10,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir2,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_10_8bit_cir11,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir6,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir0,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir17,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir4,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir9,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir13,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_10_8bit_cir10,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir15,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_8bit_cir16,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_10_8bit_cir13,1,0.00390625,0.0625,0,0.00390625,1,0.000244140625,1.52587890625e-05,0.000114889705882353,0,0
Softplus_Config2_Approx_100_8bit_cir12,1,0.00390625,0.0625,0,0.00390625,1,0.000244140625,1.52587890625e-05,0.000186011904761905,0,0
Softplus_Config2_Approx_100_8bit_cir8,1,0.00390625,0.0625,0,0.00390625,1,0.000244140625,1.52587890625e-05,0.000244140625,0,0
Softplus_Config2_Approx_100_8bit_cir19,1,0.00390625,0.0625,0,0.00390625,1,0.000244140625,1.52587890625e-05,0.000244140625,0,0
Softplus_Config2_Approx_100_8bit_cir1,1,0.00390625,0.0625,0,0.00390625,1,0.000244140625,1.52587890625e-05,0.000244140625,0,0
Softplus_Config4_Approx_100_8bit_cir16,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir14,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir13,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir19,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir6,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir4,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir11,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir3,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir17,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir14,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir5,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir15,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir11,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir2,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir0,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir9,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_100_8bit_cir8,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
Softplus_Config4_Approx_10_8bit_cir17,1,0.00390625,0.125,0,0.0078125,1,0.00048828125,6.103515625e-05,0.000229779411764706,0,0
