Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Softplus_Config3_Approx_10_5bit_cir12,25.992,418.779,935
Softplus_Config3_Approx_100_10_5bit_cir9,20.178,227.113,666
Softplus_Config3_Approx_100_10_5bit_cir17,22.572,299.469,939
Softplus_Config3_Approx_10_5bit_cir15,23.256,332.154,603
Softplus_Config3_Approx_10_5bit_cir17,26.334,351.199,845
Softplus_Config3_Approx_100_5bit_cir14,27.36,369.939,1112
Softplus_Config3_Approx_100_10_5bit_cir6,22.572,289.67,623
Softplus_Config3_Approx_100_10_5bit_cir15,23.598,388.359,828
Softplus_Config3_Approx_100_10_5bit_cir19,23.94,363.746,827
Softplus_Config3_Approx_100_5bit_cir7,22.914,291.775,662
Softplus_Config3_Approx_100_5bit_cir5,27.36,450.536,1047
Softplus_Config3_Approx_100_5bit_cir1,23.94,293.123,628
Softplus_Config3_Approx_10_5bit_cir6,23.256,340.413,858
Softplus_Config3_Approx_100_10_5bit_cir0,21.888,328.496,758
Softplus_Config3_Approx_100_10_5bit_cir7,23.256,363.951,764
Softplus_Config3_Approx_100_5bit_cir15,24.624,379.197,566
Softplus_Config3_Approx_100_10_5bit_cir8,21.888,278.339,798
Softplus_Config3_Approx_10_5bit_cir10,18.126,231.342,658
Softplus_Config3_Approx_10_5bit_cir4,18.468,266.685,613
Softplus_Config3_Approx_10_10_SL_5bit_cir10,18.81,244.496,614
Softplus_Config3_Approx_100_10_5bit_cir14,18.81,294.392,511
Softplus_Config3_Approx_100_5bit_cir0,19.494,227.164,579
Softplus_Config3_Approx_100_10_5bit_cir12,19.494,250.364,465
Softplus_Config3_Approx_100_10_5bit_cir2,20.52,247.739,714
Softplus_Config3_Approx_100_10_5bit_cir3,20.862,260.401,865
Softplus_Config3_Approx_10_5bit_cir0,20.862,261.133,704
Softplus_Config3_Approx_10_5bit_cir7,20.862,264.055,400
Softplus_Config3_Approx_100_5bit_cir16,20.862,284.061,867
Softplus_Config3_Approx_100_10_5bit_cir1,22.23,357.292,618
Softplus_Config3_Approx_100_10_5bit_cir13,23.598,378.62,871
Softplus_Config3_Approx_100_10_5bit_cir4,18.126,201.971,647
Softplus_Config3_Approx_10_10_SL_5bit_cir11,16.416,213.076,584
Softplus_Config3_Approx_10_10_SL_5bit_cir12,16.758,194.802,391
Softplus_Config3_Approx_100_10_5bit_cir5,17.442,243.005,537
Softplus_Config3_Approx_10_10_SL_5bit_cir4,17.784,280.818,699
Softplus_Config3_Approx_10_10_SL_5bit_cir5,18.81,273.343,805
Softplus_Config3_Approx_100_10_5bit_cir18,23.94,292.782,998
Softplus_Config3_Approx_10_10_SL_5bit_cir7,18.81,248.594,712
Softplus_Config3_Approx_10_10_SL_5bit_cir15,15.39,221.439,463
Softplus_Config3_Approx_10_10_SL_5bit_cir19,16.074,299.467,739
Softplus_Config3_Approx_10_10_SL_5bit_cir16,18.126,238.248,652
Softplus_Config3_Approx_10_10_SL_5bit_cir17,19.836,330.951,660
Softplus_Config3_Approx_100_10_5bit_cir10,19.494,292.854,595
Softplus_Config3_Approx_10_10_SL_5bit_cir9,15.732,197.196,556
Softplus_Config3_Approx_10_10_SL_5bit_cir2,15.732,203.972,749
Softplus_Config3_Approx_10_10_SL_5bit_cir14,17.1,264.139,471
Softplus_Config1_Approx_100_10_5bit_cir0,6.156,81.094,96
Softplus_Config3_Approx_10_10_SL_5bit_cir13,14.022,191.803,303
Softplus_Config3_Approx_10_10_SL_5bit_cir0,14.706,153.17,481
Softplus_Config3_Approx_10_10_SL_5bit_cir18,17.442,181.677,511
Softplus_Config3_Approx_10_10_SL_5bit_cir1,19.494,245.648,530
Softplus_Config3_Approx_10_10_SL_5bit_cir3,19.152,289.537,802
Softplus_Config3_Approx_10_10_SL_5bit_cir8,15.39,239.974,698
Softplus_Config3_Approx_10_10_SL_5bit_cir6,13.338,176.022,416
