Circuit,Error_Count,Error_Probability,max_Absolute_error,min_Absolute_error,Standard_deviation,Hamming_distance,Mean_Absolute_error,Mean_Square_error,Mean_Relative_error,Median_Absolute_error,Mode_Absolute_error
Softplus_Config1_Approx_100_10_7bit_cir0,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_7bit_cir19,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir13,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_7bit_cir6,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir14,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir16,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir0,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_7bit_cir7,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir18,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir17,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_100_7bit_cir7,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config4_Approx_10_7bit_cir14,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config3_Approx_100_7bit_cir2,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_10_7bit_cir9,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config2_Approx_100_7bit_cir19,0,0,0,0,0,0,0,0,0,0,0
Softplus_Config3_Approx_100_7bit_cir19,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir18,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_10_7bit_cir11,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir17,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir14,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_10_7bit_cir15,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir8,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir5,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir3,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir0,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir15,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir12,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config3_Approx_100_7bit_cir12,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir17,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir9,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir10,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_10_7bit_cir12,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_10_7bit_cir4,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
Softplus_Config2_Approx_100_7bit_cir2,1,0.0078125,0.125,0,0.0110485434560398,1,0.0009765625,0.0001220703125,0.000459558823529412,0,0
