Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Sigmoid_Config2_Approx_10_6bit_C_cir17,27.36,318.813,652
Sigmoid_Config4_Approx_100_6bit_B_cir0,36.252,493.15,1195
Sigmoid_Config3_Approx_10_6bit_C_cir3,37.278,465.239,921
Sigmoid_Config4_Approx_100_6bit_B_cir18,27.36,352.683,482
Sigmoid_Config3_Approx_100_10_6bit_C_cir11,28.386,411.195,563
Sigmoid_Config3_Approx_100_6bit_B_cir6,29.412,478.383,890
Sigmoid_Config3_Approx_10_6bit_C_cir6,34.2,431.748,804
Sigmoid_Config3_Approx_100_6bit_B_cir17,34.2,503.973,1120
Sigmoid_Config3_Approx_10_6bit_B_cir16,34.884,549.473,1069
Sigmoid_Config3_Approx_100_6bit_B_cir16,35.568,570.787,843
Sigmoid_Config3_Approx_10_6bit_B_cir11,29.07,440.713,894
Sigmoid_Config3_Approx_100_10_6bit_C_cir15,33.516,600.057,893
Sigmoid_Config3_Approx_10_6bit_B_cir18,34.2,488.68,1125
Sigmoid_Config4_Approx_100_10_6bit_B_cir16,31.464,509.757,1052
Sigmoid_Config2_Approx_100_6bit_B_cir17,31.806,507.247,855
Sigmoid_Config3_Approx_100_6bit_C_cir2,34.884,534.494,1176
Sigmoid_Config3_Approx_100_6bit_B_cir5,37.278,567.887,701
Sigmoid_Config3_Approx_100_6bit_C_cir17,38.646,519.366,859
Sigmoid_Config3_Approx_100_10_6bit_C_cir18,29.754,471.428,988
Sigmoid_Config2_Approx_100_10_6bit_C_cir17,32.832,500.324,1249
Sigmoid_Config3_Approx_100_6bit_B_cir12,35.568,571.161,1223
Sigmoid_Config3_Approx_10_6bit_B_cir8,35.91,617.781,836
Sigmoid_Config2_Approx_10_6bit_C_cir0,31.806,378.999,1036
Sigmoid_Config3_Approx_100_10_6bit_C_cir0,32.49,545.254,934
Sigmoid_Config3_Approx_10_6bit_B_cir14,33.516,573.881,929
Sigmoid_Config3_Approx_100_6bit_B_cir7,35.91,540.237,1339
Sigmoid_Config3_Approx_100_6bit_B_cir19,37.962,651.864,907
Sigmoid_Config1_Approx_100_10_6bit_B_cir2,8.208,75.84,388
Sigmoid_Config1_Approx_100_10_6bit_A_cir0,8.208,75.842,388
Sigmoid_Config1_Approx_100_10_6bit_B_cir15,8.55,102.197,398
Sigmoid_Config1_Approx_100_6bit_C_cir7,8.55,103.548,308
Sigmoid_Config1_Approx_100_10_6bit_A_cir5,8.55,109.516,308
Sigmoid_Config1_Approx_10_10_SL_6bit_B_cir11,8.892,76.71,514
Sigmoid_Config1_Approx_100_10_6bit_C_cir14,8.892,84.043,412
Sigmoid_Config1_Approx_100_6bit_C_cir11,8.892,84.083,486
Sigmoid_Config1_Approx_100_10_6bit_A_cir2,9.234,79.006,388
Sigmoid_Config1_Approx_100_10_6bit_A_cir16,9.234,79.007,388
