Circuit,Error_Count,Error_Probability,max_Absolute_error,min_Absolute_error,Standard_deviation,Hamming_distance,Mean_Absolute_error,Mean_Square_error,Mean_Relative_error,Median_Absolute_error,Mode_Absolute_error
Sigmoid_Config4_Approx_10_8bit_C_cir5,0,0,0,0,0,0,0,0,0,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir15,0,0,0,0,0,0,0,0,0,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir3,0,0,0,0,0,0,0,0,0,0,0
Sigmoid_Config2_Approx_10_8bit_C_cir17,0,0,0,0,0,0,0,0,0,0,0
Sigmoid_Config2_Approx_100_8bit_C_cir5,0,0,0,0,0,0,0,0,0,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir13,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir16,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir12,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir11,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir18,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir3,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir12,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config2_Approx_100_8bit_C_cir19,1,0.00390625,0.015625,0,0.0009765625,1,6.103515625e-05,9.5367431640625e-07,6.103515625e-05,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir2,1,0.00390625,0.03125,0,0.001953125,1,0.0001220703125,3.814697265625e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir6,2,0.0078125,0.015625,0,0.00137835729557051,2,0.0001220703125,1.9073486328125e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir6,2,0.0078125,0.015625,0,0.00137835729557051,2,0.0001220703125,1.9073486328125e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir10,2,0.0078125,0.015625,0,0.00137835729557051,2,0.0001220703125,1.9073486328125e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir17,2,0.0078125,0.015625,0,0.00137835729557051,2,0.0001220703125,1.9073486328125e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir7,2,0.0078125,0.015625,0,0.00137835729557051,2,0.0001220703125,1.9073486328125e-06,0.0001220703125,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir7,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir9,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir15,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir5,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir13,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir11,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir1,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir8,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir19,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir16,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir9,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir14,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir1,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config2_Approx_100_8bit_C_cir1,3,0.01171875,0.015625,0,0.00168480964905196,3,0.00018310546875,2.86102294921875e-06,0.00018310546875,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir17,3,0.01171875,0.03125,0,0.00238424975739482,3,0.000244140625,5.7220458984375e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir19,3,0.01171875,0.046875,0,0.0036426861854306,4,0.0003662109375,1.33514404296875e-05,0.0003662109375,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir0,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir0,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir18,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir8,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir10,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config2_Approx_100_8bit_C_cir15,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Sigmoid_Config4_Approx_100_8bit_C_cir14,4,0.015625,0.03125,0,0.00257068123807743,4,0.00030517578125,6.67572021484375e-06,0.00030517578125,0,0
Sigmoid_Config4_Approx_10_8bit_C_cir2,4,0.015625,0.03125,0,0.00257068123807743,4,0.00030517578125,6.67572021484375e-06,0.00030517578125,0,0
Sigmoid_Config2_Approx_100_8bit_C_cir2,4,0.015625,0.0625,0,0.00424353803250519,4,0.00042724609375,1.81198120117188e-05,0.00042724609375,0,0
Sigmoid_Config1_Approx_100_10_8bit_C_cir15,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir8,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_A_cir7,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_A_cir9,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_B_cir3,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_A_cir11,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_C_cir3,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_B_cir16,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_B_cir7,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_B_cir6,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_C_cir3,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir6,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir14,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_C_cir2,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_A_cir11,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_B_cir7,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir16,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_A_cir13,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_B_cir2,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_C_cir13,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir4,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_B_cir14,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_B_cir15,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_B_cir9,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_A_cir2,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir18,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_C_cir16,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_B_cir11,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir0,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_C_cir12,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_8bit_A_cir13,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_C_cir12,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_100_10_8bit_C_cir19,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
Sigmoid_Config1_Approx_10_8bit_A_cir5,4,0.015625,0.265625,0,0.018172728634503,8,0.001708984375,0.000331878662109375,0.001708984375,0,0
