Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Sigmoid_Config4_Approx_10_8bit_C_cir1,97.812,1023.12,774
Sigmoid_Config4_Approx_100_8bit_C_cir8,99.864,1057.372,1688
Sigmoid_Config4_Approx_100_8bit_C_cir19,99.864,1226.569,1827
Sigmoid_Config4_Approx_100_8bit_C_cir16,100.548,1143.742,1587
Sigmoid_Config4_Approx_100_8bit_C_cir9,106.02,1458.555,1861
Sigmoid_Config4_Approx_10_8bit_C_cir14,113.886,1575.674,2609
Sigmoid_Config4_Approx_100_8bit_C_cir1,116.28,1210.063,2217
Sigmoid_Config2_Approx_100_8bit_C_cir1,162.108,2596.633,2541
Sigmoid_Config4_Approx_100_8bit_C_cir17,87.894,1069.799,1586
Sigmoid_Config4_Approx_10_8bit_C_cir19,106.02,1608.73,1704
Sigmoid_Config4_Approx_100_8bit_C_cir0,91.656,992.813,972
Sigmoid_Config4_Approx_10_8bit_C_cir0,91.656,1214.35,1208
Sigmoid_Config4_Approx_10_8bit_C_cir18,96.102,1431.62,1329
Sigmoid_Config4_Approx_10_8bit_C_cir8,107.046,1691.348,1924
Sigmoid_Config4_Approx_10_8bit_C_cir10,119.7,1490.735,2026
Sigmoid_Config2_Approx_100_8bit_C_cir15,132.696,2292.141,1744
Sigmoid_Config4_Approx_100_8bit_C_cir14,88.578,980.583,786
Sigmoid_Config4_Approx_10_8bit_C_cir2,101.916,1271.395,1652
Sigmoid_Config2_Approx_100_8bit_C_cir2,145.008,2291.663,2254
Sigmoid_Config1_Approx_100_10_8bit_C_cir15,17.784,141.424,599
Sigmoid_Config1_Approx_10_8bit_A_cir8,17.784,148.519,590
Sigmoid_Config1_Approx_100_8bit_A_cir7,18.126,154.334,889
Sigmoid_Config1_Approx_100_8bit_A_cir9,18.468,144.05,721
Sigmoid_Config1_Approx_100_8bit_B_cir3,18.81,136.863,608
Sigmoid_Config1_Approx_100_10_8bit_A_cir11,18.81,171.1,748
Sigmoid_Config1_Approx_10_8bit_C_cir3,19.836,157.51,647
Sigmoid_Config1_Approx_100_8bit_B_cir16,19.836,166.342,916
Sigmoid_Config1_Approx_10_8bit_B_cir7,20.178,146.57,1145
Sigmoid_Config1_Approx_10_8bit_B_cir6,20.178,158.823,688
Sigmoid_Config1_Approx_100_8bit_C_cir3,20.178,159.571,850
Sigmoid_Config1_Approx_10_8bit_A_cir6,20.178,167.567,813
Sigmoid_Config1_Approx_10_8bit_A_cir14,20.52,146.208,696
Sigmoid_Config1_Approx_100_8bit_C_cir2,20.52,149.641,588
Sigmoid_Config1_Approx_100_8bit_A_cir11,20.52,154.711,726
Sigmoid_Config1_Approx_100_10_8bit_B_cir7,20.52,176.852,816
Sigmoid_Config1_Approx_10_8bit_A_cir16,20.52,195.353,871
Sigmoid_Config1_Approx_100_10_8bit_A_cir13,20.52,196.398,805
Sigmoid_Config1_Approx_100_8bit_B_cir2,20.862,162.076,742
Sigmoid_Config1_Approx_100_10_8bit_C_cir13,20.862,166.901,704
Sigmoid_Config1_Approx_10_8bit_A_cir4,20.862,168.048,812
Sigmoid_Config1_Approx_100_10_8bit_B_cir14,20.862,171.101,562
Sigmoid_Config1_Approx_10_8bit_B_cir15,20.862,172.153,780
Sigmoid_Config1_Approx_10_8bit_B_cir9,20.862,182.852,885
Sigmoid_Config1_Approx_100_8bit_A_cir2,21.204,157.357,760
Sigmoid_Config1_Approx_10_8bit_A_cir18,21.204,170.274,776
Sigmoid_Config1_Approx_100_8bit_C_cir16,21.204,173.983,951
Sigmoid_Config1_Approx_100_8bit_B_cir11,21.204,182.73,995
Sigmoid_Config1_Approx_10_8bit_A_cir0,21.204,186.776,773
Sigmoid_Config1_Approx_100_8bit_C_cir12,21.204,194.495,820
Sigmoid_Config1_Approx_100_8bit_A_cir13,21.204,210.469,821
Sigmoid_Config1_Approx_10_8bit_C_cir12,21.204,228.585,665
Sigmoid_Config1_Approx_100_10_8bit_C_cir19,21.546,130.156,755
Sigmoid_Config1_Approx_10_8bit_A_cir5,21.546,174.372,782
Sigmoid_Config1_Approx_100_8bit_C_cir7,21.546,177.754,823
Sigmoid_Config1_Approx_10_8bit_B_cir0,21.546,187.235,975
Sigmoid_Config1_Approx_10_8bit_B_cir18,21.546,189.42,1014
Sigmoid_Config1_Approx_100_10_8bit_B_cir12,21.546,191.905,857
Sigmoid_Config1_Approx_100_8bit_B_cir4,21.546,207.409,818
Sigmoid_Config1_Approx_10_8bit_A_cir12,21.546,211.238,850
Sigmoid_Config1_Approx_100_8bit_C_cir10,21.546,244.002,844
Sigmoid_Config1_Approx_100_8bit_A_cir4,21.888,143.223,879
Sigmoid_Config1_Approx_100_8bit_C_cir13,21.888,144.393,702
Sigmoid_Config1_Approx_100_8bit_B_cir6,21.888,155.034,754
Sigmoid_Config1_Approx_100_8bit_A_cir19,21.888,172.097,732
Sigmoid_Config1_Approx_100_8bit_C_cir14,21.888,179.562,748
Sigmoid_Config1_Approx_100_8bit_A_cir16,21.888,180.146,1042
Sigmoid_Config1_Approx_10_8bit_C_cir14,21.888,197.816,843
Sigmoid_Config1_Approx_10_8bit_C_cir15,21.888,234.319,1047
Sigmoid_Config1_Approx_100_8bit_A_cir1,22.23,148.945,899
Sigmoid_Config1_Approx_100_8bit_A_cir14,22.23,161.666,679
Sigmoid_Config1_Approx_100_8bit_B_cir17,22.23,163.457,624
Sigmoid_Config1_Approx_100_8bit_B_cir5,22.23,165.763,759
Sigmoid_Config1_Approx_100_8bit_B_cir12,22.23,167.533,680
Sigmoid_Config1_Approx_10_8bit_A_cir7,22.23,170.801,722
Sigmoid_Config1_Approx_10_8bit_B_cir3,22.23,173.057,703
Sigmoid_Config1_Approx_100_8bit_B_cir7,22.23,174.821,920
Sigmoid_Config1_Approx_10_8bit_B_cir2,22.572,158.353,711
Sigmoid_Config1_Approx_10_8bit_C_cir13,22.572,159.457,726
Sigmoid_Config1_Approx_100_10_8bit_A_cir15,22.572,159.791,874
Sigmoid_Config1_Approx_100_8bit_B_cir1,22.572,164.294,747
Sigmoid_Config1_Approx_10_8bit_C_cir6,22.572,166.373,889
Sigmoid_Config1_Approx_10_8bit_B_cir16,22.572,166.662,1106
Sigmoid_Config1_Approx_100_8bit_C_cir1,22.572,170.796,926
Sigmoid_Config1_Approx_100_8bit_A_cir5,22.572,173.068,695
Sigmoid_Config1_Approx_10_8bit_B_cir17,22.572,176.177,714
Sigmoid_Config1_Approx_10_8bit_C_cir5,22.572,182.802,753
Sigmoid_Config1_Approx_100_8bit_A_cir0,22.572,191.083,728
Sigmoid_Config1_Approx_10_8bit_B_cir8,22.572,207.285,873
Sigmoid_Config1_Approx_10_8bit_A_cir17,22.572,239.191,946
Sigmoid_Config1_Approx_10_8bit_A_cir11,22.914,124.954,884
Sigmoid_Config1_Approx_10_8bit_A_cir9,22.914,134.781,949
Sigmoid_Config1_Approx_10_8bit_A_cir19,22.914,156.226,727
Sigmoid_Config1_Approx_100_8bit_A_cir12,22.914,163.472,829
Sigmoid_Config1_Approx_100_8bit_A_cir3,22.914,165.192,868
Sigmoid_Config1_Approx_100_8bit_B_cir13,22.914,165.794,899
Sigmoid_Config1_Approx_100_8bit_C_cir8,22.914,166.142,983
Sigmoid_Config1_Approx_100_8bit_C_cir0,22.914,172.748,809
Sigmoid_Config1_Approx_100_10_8bit_C_cir7,22.914,175.225,675
Sigmoid_Config1_Approx_10_8bit_B_cir10,22.914,182.644,846
Sigmoid_Config1_Approx_100_8bit_B_cir0,22.914,187.841,905
Sigmoid_Config1_Approx_100_8bit_B_cir18,22.914,190.543,876
Sigmoid_Config1_Approx_100_8bit_C_cir6,22.914,213.556,868
Sigmoid_Config1_Approx_100_8bit_B_cir14,23.256,131.4,925
Sigmoid_Config1_Approx_10_8bit_C_cir1,23.256,143.86,1082
Sigmoid_Config1_Approx_100_8bit_A_cir8,23.256,148.187,728
Sigmoid_Config1_Approx_100_10_8bit_C_cir11,23.256,149.847,1037
Sigmoid_Config1_Approx_100_10_8bit_B_cir5,23.256,156.979,964
Sigmoid_Config1_Approx_100_10_8bit_A_cir19,23.256,167.946,954
Sigmoid_Config1_Approx_100_10_8bit_B_cir8,23.256,168.797,776
Sigmoid_Config1_Approx_100_8bit_A_cir17,23.256,181.625,967
Sigmoid_Config1_Approx_10_8bit_A_cir2,23.256,195.9,748
Sigmoid_Config1_Approx_100_8bit_A_cir18,23.598,118.888,1096
Sigmoid_Config1_Approx_100_8bit_C_cir17,23.598,141.021,949
Sigmoid_Config1_Approx_10_8bit_B_cir11,23.598,159.417,900
Sigmoid_Config1_Approx_100_10_8bit_A_cir0,23.598,161.148,858
Sigmoid_Config1_Approx_10_8bit_B_cir13,23.598,164.013,928
Sigmoid_Config1_Approx_100_8bit_B_cir9,23.598,165.967,1089
Sigmoid_Config1_Approx_10_8bit_C_cir4,23.598,195.804,679
Sigmoid_Config1_Approx_10_8bit_C_cir0,23.598,198.593,709
Sigmoid_Config1_Approx_10_8bit_C_cir16,23.598,208.304,793
Sigmoid_Config1_Approx_10_8bit_A_cir3,23.94,137.401,937
Sigmoid_Config1_Approx_100_8bit_B_cir15,23.94,140.518,1060
Sigmoid_Config1_Approx_100_10_8bit_B_cir13,23.94,153.07,897
Sigmoid_Config1_Approx_10_8bit_C_cir2,23.94,156.455,807
Sigmoid_Config1_Approx_10_8bit_C_cir18,23.94,156.799,959
Sigmoid_Config1_Approx_100_10_8bit_C_cir1,23.94,161.142,827
Sigmoid_Config1_Approx_100_8bit_C_cir11,23.94,174.328,882
Sigmoid_Config1_Approx_10_8bit_B_cir19,23.94,214.302,872
Sigmoid_Config1_Approx_100_10_8bit_C_cir16,24.282,138.142,1052
Sigmoid_Config1_Approx_10_8bit_C_cir11,24.282,142.059,837
Sigmoid_Config1_Approx_10_8bit_C_cir7,24.282,156.396,979
Sigmoid_Config1_Approx_100_10_8bit_C_cir12,24.282,161.484,884
Sigmoid_Config1_Approx_100_8bit_A_cir15,24.282,182.235,1127
Sigmoid_Config1_Approx_10_8bit_A_cir1,24.282,206.807,752
Sigmoid_Config1_Approx_100_10_8bit_C_cir10,24.624,145.237,992
Sigmoid_Config1_Approx_100_8bit_B_cir10,24.624,157.406,1019
Sigmoid_Config1_Approx_100_8bit_A_cir6,24.624,165.467,968
Sigmoid_Config1_Approx_10_8bit_A_cir10,24.624,168.935,1035
Sigmoid_Config1_Approx_100_8bit_C_cir4,24.624,169.111,821
Sigmoid_Config1_Approx_10_8bit_C_cir17,24.624,194.526,1056
Sigmoid_Config1_Approx_10_8bit_C_cir9,24.966,156.353,936
Sigmoid_Config1_Approx_100_10_8bit_A_cir10,24.966,162.52,1166
Sigmoid_Config1_Approx_10_8bit_A_cir15,24.966,166.319,837
Sigmoid_Config1_Approx_100_8bit_B_cir8,24.966,184.272,929
Sigmoid_Config1_Approx_100_8bit_B_cir19,24.966,186.591,980
Sigmoid_Config1_Approx_10_8bit_B_cir4,24.966,200.123,832
Sigmoid_Config1_Approx_100_10_8bit_B_cir0,25.308,123.812,841
Sigmoid_Config1_Approx_100_10_8bit_B_cir9,25.308,185.838,755
Sigmoid_Config1_Approx_100_8bit_C_cir5,25.308,188.079,925
Sigmoid_Config1_Approx_100_8bit_C_cir9,25.308,192.283,924
Sigmoid_Config1_Approx_10_8bit_C_cir10,25.308,207.444,930
Sigmoid_Config1_Approx_10_8bit_B_cir14,25.308,247.162,822
Sigmoid_Config1_Approx_10_8bit_A_cir13,25.65,150.204,902
Sigmoid_Config1_Approx_10_8bit_B_cir12,25.65,166.202,1091
Sigmoid_Config1_Approx_10_8bit_B_cir5,25.65,195.544,950
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir6,25.992,127.668,1020
Sigmoid_Config1_Approx_100_10_8bit_B_cir18,25.992,154.759,694
Sigmoid_Config1_Approx_100_8bit_C_cir19,25.992,190.088,704
Sigmoid_Config1_Approx_10_8bit_B_cir1,25.992,207.318,895
Sigmoid_Config1_Approx_100_10_8bit_B_cir17,26.676,135.482,938
Sigmoid_Config1_Approx_10_8bit_C_cir19,26.676,266.572,737
Sigmoid_Config1_Approx_10_8bit_C_cir8,27.018,171.889,774
Sigmoid_Config1_Approx_100_8bit_C_cir15,27.018,201.11,919
Sigmoid_Config1_Approx_100_10_8bit_B_cir10,27.702,168.163,870
Sigmoid_Config1_Approx_100_10_8bit_C_cir3,27.702,213.452,914
Sigmoid_Config1_Approx_100_10_8bit_B_cir2,28.044,251.486,928
Sigmoid_Config1_Approx_100_8bit_C_cir18,29.07,259.19,1001
Sigmoid_Config1_Approx_100_10_8bit_A_cir12,30.096,319.383,1022
Sigmoid_Config4_Approx_100_8bit_C_cir4,95.418,960.109,876
Sigmoid_Config2_Approx_10_8bit_C_cir0,145.692,2113.997,2698
Sigmoid_Config1_Approx_100_10_8bit_B_cir3,18.126,164.046,732
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir2,18.81,147.215,578
Sigmoid_Config1_Approx_100_10_8bit_C_cir6,20.52,191.313,920
Sigmoid_Config1_Approx_100_10_8bit_A_cir7,21.546,131.73,860
Sigmoid_Config1_Approx_100_10_8bit_A_cir2,21.546,176.973,900
Sigmoid_Config1_Approx_100_10_8bit_A_cir17,21.546,181.683,860
Sigmoid_Config1_Approx_100_10_8bit_C_cir0,23.256,141.82,1064
Sigmoid_Config1_Approx_100_10_8bit_B_cir11,23.598,280.892,898
Sigmoid_Config1_Approx_100_10_8bit_A_cir6,23.94,158.964,883
Sigmoid_Config1_Approx_100_10_8bit_C_cir17,24.624,198.714,889
Sigmoid_Config1_Approx_100_10_8bit_A_cir8,24.966,254.812,915
Sigmoid_Config1_Approx_100_10_8bit_B_cir16,25.65,145.001,1106
Sigmoid_Config1_Approx_100_10_8bit_B_cir4,16.074,133.148,579
Sigmoid_Config1_Approx_100_10_8bit_C_cir18,17.784,165.097,666
Sigmoid_Config1_Approx_100_10_8bit_C_cir8,18.126,204.616,730
Sigmoid_Config1_Approx_100_10_8bit_A_cir18,18.468,163.224,642
Sigmoid_Config1_Approx_100_10_8bit_B_cir1,18.468,176.463,750
Sigmoid_Config1_Approx_100_10_8bit_B_cir6,18.81,141.498,588
Sigmoid_Config1_Approx_100_10_8bit_A_cir3,18.81,142.509,588
Sigmoid_Config1_Approx_100_10_8bit_B_cir19,19.152,153.484,647
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir13,19.494,164.799,643
Sigmoid_Config1_Approx_100_10_8bit_A_cir1,20.178,147.783,760
Sigmoid_Config1_Approx_100_10_8bit_A_cir14,20.178,151.673,501
Sigmoid_Config1_Approx_100_10_8bit_C_cir9,20.178,154.158,641
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir10,20.178,173.192,536
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir4,20.862,117.923,660
Sigmoid_Config1_Approx_100_10_8bit_C_cir14,21.546,138.639,909
Sigmoid_Config1_Approx_100_10_8bit_A_cir5,21.546,140.811,825
Sigmoid_Config1_Approx_100_10_8bit_C_cir4,21.546,206.348,960
Sigmoid_Config1_Approx_100_10_8bit_C_cir2,22.23,154.781,899
Sigmoid_Config1_Approx_100_10_8bit_A_cir4,22.23,158.165,619
Sigmoid_Config1_Approx_100_10_8bit_A_cir16,23.256,152.315,985
Sigmoid_Config1_Approx_100_10_8bit_B_cir15,23.256,197.565,840
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir14,20.862,142.481,746
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir18,20.862,147.37,981
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir0,21.204,133.504,947
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir19,21.204,142.313,882
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir12,21.204,205.116,664
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir7,19.152,201.642,1065
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir12,19.836,148.605,801
Sigmoid_Config2_Approx_10_8bit_C_cir15,152.532,2291.398,2577
Sigmoid_Config2_Approx_100_8bit_C_cir0,154.926,2278.651,2639
Sigmoid_Config2_Approx_100_8bit_C_cir12,133.038,1892.793,2671
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir15,15.048,109.42,789
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir7,15.732,149.367,765
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir7,16.074,115.737,683
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir4,18.126,163.58,689
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir17,18.126,181.825,617
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir10,18.126,196.432,757
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir19,18.81,177.667,670
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir8,20.178,126.711,632
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir4,17.442,192.91,789
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir8,20.178,178.265,995
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir14,19.152,135.482,793
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir0,19.836,170.225,651
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir19,23.598,130.642,818
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir6,16.074,162.638,654
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir1,17.442,127.726,693
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir9,17.442,137.881,636
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir3,17.784,135.662,670
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir13,22.23,116.539,789
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir2,23.256,124.005,737
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir2,15.048,155.184,717
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir15,16.758,127.963,636
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir16,17.442,118.986,740
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir14,17.442,219.004,582
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir5,17.784,109.29,920
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir0,17.784,125.366,772
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir5,19.152,115.147,950
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir18,19.836,103.387,651
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir6,20.178,99.792,662
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir17,20.52,98.063,698
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir12,20.52,131.636,986
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir15,20.862,160.965,844
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir5,21.888,179.415,662
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir18,22.23,96.391,941
Sigmoid_Config2_Approx_100_8bit_C_cir16,140.22,1946.942,2506
Sigmoid_Config2_Approx_100_8bit_C_cir3,158.004,2264,2600
Sigmoid_Config2_Approx_100_8bit_C_cir6,142.614,2186.163,1816
Sigmoid_Config2_Approx_100_8bit_C_cir17,151.848,2099.413,2105
Sigmoid_Config4_Approx_10_8bit_C_cir4,91.998,885.694,885
Sigmoid_Config1_Approx_100_10_8bit_A_cir9,22.914,175.062,776
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir1,13.338,112.193,596
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir13,15.732,126.809,768
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir9,16.074,120.16,593
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir9,17.442,128.969,743
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir11,19.836,197.186,934
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir1,17.1,189.473,647
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir11,17.1,143.79,784
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir11,14.022,185.645,696
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir17,15.39,141.222,577
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir3,19.836,225.498,658
Sigmoid_Config1_Approx_10_10_SL_8bit_B_cir10,15.39,112.813,696
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir16,13.338,108.821,631
Sigmoid_Config1_Approx_10_10_SL_8bit_A_cir8,15.39,122.499,589
Sigmoid_Config2_Approx_100_8bit_C_cir18,142.614,2107.144,2375
Sigmoid_Config2_Approx_100_8bit_C_cir14,138.852,1899.952,2917
Sigmoid_Config2_Approx_100_8bit_C_cir9,160.74,2370.87,1996
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir3,11.97,93.687,537
Sigmoid_Config1_Approx_10_10_SL_8bit_C_cir16,14.706,128.378,555
Sigmoid_Config2_Approx_100_8bit_C_cir10,141.93,2210.808,1860
Sigmoid_Config2_Approx_10_8bit_C_cir6,133.38,1985.235,2654
Sigmoid_Config2_Approx_100_8bit_C_cir13,139.878,2223.546,1960
Sigmoid_Config2_Approx_10_8bit_C_cir8,145.008,2272.38,1886
Sigmoid_Config2_Approx_10_8bit_C_cir3,128.25,2064.258,2470
Sigmoid_Config2_Approx_100_8bit_C_cir11,146.718,1906.004,1930
Sigmoid_Config2_Approx_100_8bit_C_cir7,133.722,1875.466,2123
Sigmoid_Config2_Approx_10_8bit_C_cir13,150.138,2170.076,2555
Sigmoid_Config2_Approx_10_8bit_C_cir5,130.986,1638.756,2453
Sigmoid_Config2_Approx_10_8bit_C_cir1,139.878,1925.022,2003
Sigmoid_Config2_Approx_10_8bit_C_cir4,131.67,1826.9,1636
Sigmoid_Config2_Approx_100_8bit_C_cir8,145.35,2103.111,2111
Sigmoid_Config4_Approx_10_8bit_B_cir18,75.24,1145.926,1362
Sigmoid_Config4_Approx_100_8bit_B_cir13,77.976,1024.096,1432
Sigmoid_Config2_Approx_10_8bit_C_cir9,134.064,2004.193,2322
Sigmoid_Config2_Approx_10_8bit_C_cir10,142.956,2129.659,2711
Sigmoid_Config2_Approx_10_8bit_C_cir2,136.8,1773,1768
Sigmoid_Config2_Approx_100_8bit_C_cir4,153.558,2236.589,2908
Sigmoid_Config2_Approx_10_8bit_C_cir14,136.458,1676.365,2199
Sigmoid_Config2_Approx_10_8bit_C_cir11,129.276,1947.978,2194
Sigmoid_Config2_Approx_10_8bit_C_cir7,144.666,2349.589,2483
Sigmoid_Config2_Approx_10_8bit_C_cir19,117.99,1518.091,2093
Sigmoid_Config4_Approx_100_8bit_B_cir1,69.768,937.073,1754
Sigmoid_Config2_Approx_10_8bit_C_cir18,129.618,1804.932,2013
Sigmoid_Config2_Approx_10_8bit_C_cir12,140.562,2312.962,2579
Sigmoid_Config2_Approx_10_8bit_C_cir16,131.67,2094.416,1731
Sigmoid_Config4_Approx_10_8bit_B_cir2,69.768,867.115,1738
Sigmoid_Config4_Approx_10_8bit_B_cir1,68.742,859.044,1600
Sigmoid_Config4_Approx_100_8bit_B_cir9,75.24,991.144,1592
Sigmoid_Config4_Approx_10_8bit_B_cir10,71.82,975.777,1214
Sigmoid_Config4_Approx_100_8bit_B_cir3,65.664,785.154,1294
Sigmoid_Config4_Approx_100_8bit_B_cir15,71.478,976.554,1781
Sigmoid_Config4_Approx_100_8bit_B_cir10,65.664,759.592,1893
Sigmoid_Config4_Approx_100_8bit_B_cir5,62.928,588.709,1437
Sigmoid_Config4_Approx_10_8bit_B_cir7,61.902,823.421,1075
Sigmoid_Config4_Approx_100_8bit_B_cir14,62.244,778.037,1456
Sigmoid_Config4_Approx_10_8bit_B_cir11,62.586,921.296,1624
Sigmoid_Config4_Approx_100_8bit_B_cir7,55.062,706.883,1390
Sigmoid_Config4_Approx_100_8bit_B_cir17,70.11,758.063,1214
Sigmoid_Config4_Approx_100_8bit_B_cir11,58.14,796.766,1484
Sigmoid_Config4_Approx_100_8bit_B_cir0,63.954,799.48,1235
Sigmoid_Config4_Approx_100_8bit_B_cir18,62.586,807.979,1758
Sigmoid_Config4_Approx_100_8bit_A_cir15,46.854,585.488,978
Sigmoid_Config4_Approx_10_8bit_B_cir6,67.032,1000.24,1735
Sigmoid_Config4_Approx_100_8bit_B_cir19,64.296,556.786,1172
Sigmoid_Config4_Approx_10_8bit_B_cir17,68.742,679.017,1600
Sigmoid_Config4_Approx_100_8bit_B_cir6,68.4,949.697,1167
Sigmoid_Config4_Approx_100_8bit_A_cir6,46.512,607.821,1400
Sigmoid_Config4_Approx_10_8bit_B_cir0,60.192,779.301,1597
Sigmoid_Config4_Approx_10_8bit_B_cir15,60.876,738.857,1372
Sigmoid_Config4_Approx_100_8bit_B_cir8,60.876,700.243,1291
Sigmoid_Config2_Approx_100_8bit_B_cir17,71.82,943.907,2031
Sigmoid_Config4_Approx_10_8bit_B_cir16,51.984,594.852,1664
Sigmoid_Config4_Approx_10_8bit_B_cir9,63.612,612.944,1306
Sigmoid_Config4_Approx_10_8bit_A_cir5,40.014,444.694,782
Sigmoid_Config4_Approx_100_8bit_B_cir4,63.612,808.542,936
Sigmoid_Config4_Approx_100_8bit_A_cir12,43.092,593.929,1052
Sigmoid_Config4_Approx_10_8bit_B_cir14,62.928,567.731,1422
Sigmoid_Config4_Approx_10_8bit_B_cir5,57.456,604.016,1515
Sigmoid_Config4_Approx_10_8bit_B_cir4,54.378,615.749,942
Sigmoid_Config4_Approx_10_8bit_B_cir8,62.586,799.186,1243
Sigmoid_Config4_Approx_10_8bit_B_cir3,61.902,1117.299,1660
Sigmoid_Config4_Approx_10_8bit_B_cir19,61.902,612.111,1091
Sigmoid_Config4_Approx_100_8bit_B_cir16,62.244,713.012,1587
